Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,cluster
36,0,1,940.03,1,1
32,6,0,119.63,1,0
34,8,0,290.41,6,0
53,4,1,672.28,3,1
31,5,1,696.06,5,1
56,2,1,145.97,2,0
50,2,2,78.87,4,0
66,9,0,600.98,3,2
57,9,0,48.17,3,0
72,0,1,182.08,3,0
23,9,1,624.78,3,2
17,5,0,197.15,0,0
38,6,0,766.14,5,1
68,9,0,887.56,0,1
24,3,1,831.21,6,1
50,1,2,638.4,5,2
64,5,2,589.62,1,2
24,0,2,209.48,6,0
72,9,2,659.62,2,2
80,9,1,994.76,0,1
60,0,1,156.12,1,0
80,6,0,645.48,1,2
78,1,1,694.7,1,1
25,0,1,163.95,2,0
36,5,2,767.36,5,1
64,0,2,998.74,4,1
62,6,1,135.01,6,0
50,5,2,779.66,4,1
30,5,2,322.1,5,0
21,0,1,260.72,6,0
70,0,1,189.97,6,0
31,9,1,558.43,2,2
37,1,2,571.72,4,2
80,4,2,396.07,3,2
78,6,2,854.99,2,1
53,0,2,409.15,4,2
28,3,2,779.43,2,1
30,5,2,585.31,1,2
68,1,0,518.46,4,2
66,2,0,501.44,1,2
67,8,2,287.65,6,0
62,3,1,461.24,6,2
48,1,1,327.15,5,0
75,8,2,705.46,2,1
73,9,2,591.37,4,2
46,1,0,685.0,6,1
42,6,2,946.57,3,1
22,2,0,466.49,3,2
68,7,0,711.54,2,1
51,3,2,662.91,6,2
51,7,1,251.63,2,0
48,2,0,421.43,3,2
15,7,0,748.88,0,1
42,3,1,671.15,1,1
53,0,0,517.58,4,2
69,4,0,325.83,1,0
64,6,1,548.05,4,2
58,2,0,215.73,6,0
65,4,1,606.5,3,2
56,5,0,45.56,2,0
37,1,0,345.63,6,2
56,9,1,250.66,6,0
62,0,2,191.57,5,0
17,4,2,609.88,3,2
23,3,1,544.38,3,2
30,4,2,960.26,4,1
39,9,2,550.45,5,2
29,4,0,80.13,3,0
44,2,2,546.3,3,2
78,2,0,984.24,4,1
63,6,2,315.22,2,0
62,5,0,638.56,5,2
15,9,2,312.74,5,0
35,7,0,979.09,0,1
44,5,1,325.42,5,0
64,1,2,0.55,0,0
65,5,2,489.97,0,2
28,8,1,985.46,2,1
30,6,0,913.45,1,1
73,3,2,721.63,4,1
60,0,1,711.86,0,1
61,9,2,970.68,5,1
30,8,2,450.77,2,2
66,8,1,152.96,0,0
80,8,1,283.83,1,0
52,1,1,204.13,6,0
34,6,0,517.7,6,2
33,3,0,397.83,5,2
68,8,0,521.84,5,2
70,3,0,985.59,1,1
78,8,0,243.51,3,0
63,2,2,209.28,5,0
77,8,2,166.48,0,0
60,1,2,975.68,3,1
67,3,2,986.71,5,1
30,2,2,984.77,4,1
30,7,2,518.35,2,2
79,6,1,174.16,1,0
29,1,1,856.6,3,1
40,1,0,868.27,2,1
77,3,2,558.11,5,2
79,2,1,287.77,5,0
48,6,1,756.02,3,1
26,8,0,970.68,5,1
38,5,2,155.22,4,0
57,3,0,456.5,1,2
67,2,0,447.93,5,2
30,6,2,133.24,5,0
50,4,0,31.84,5,0
32,4,0,527.89,5,2
75,1,0,708.74,2,1
69,7,2,906.64,6,1
30,0,0,204.78,4,0
36,1,1,542.45,2,2
37,7,1,971.79,5,1
79,2,2,463.84,5,2
32,3,1,177.54,3,0
55,3,1,529.79,2,2
39,6,2,805.02,1,1
22,4,0,160.88,5,0
24,8,0,439.68,3,2
34,1,1,22.55,1,0
53,4,2,702.36,3,1
80,2,0,537.12,3,2
74,3,0,780.89,4,1
52,7,1,272.22,4,0
79,8,0,995.24,2,1
16,4,2,900.72,6,1
27,7,0,124.01,4,0
79,1,1,742.43,6,1
45,0,0,221.63,4,0
58,2,2,682.25,2,1
56,4,1,979.09,6,1
54,3,1,525.93,0,2
49,8,1,941.27,2,1
63,9,2,467.25,2,2
77,1,2,463.23,1,2
23,4,1,373.43,6,2
65,4,0,397.18,0,2
33,3,2,988.99,2,1
62,6,0,211.35,1,0
74,6,1,620.91,6,2
41,8,1,70.21,4,0
63,7,1,125.96,0,0
45,7,1,853.08,3,1
68,5,2,929.66,4,1
39,9,1,43.25,6,0
44,7,1,821.75,3,1
62,8,2,738.25,1,1
62,5,2,252.25,5,0
60,4,0,215.14,0,0
21,7,1,312.69,5,0
35,9,0,522.57,5,2
41,3,1,658.43,1,2
73,6,2,52.27,1,0
79,5,2,3.24,4,0
65,0,2,896.49,1,1
56,3,0,113.57,4,0
45,9,2,434.37,1,2
68,3,2,414.09,0,2
57,2,2,954.85,3,1
25,4,0,409.0,4,2
66,5,2,502.19,6,2
13,6,1,433.31,3,2
46,7,2,537.39,4,2
53,1,2,127.36,3,0
71,4,0,626.21,3,2
72,0,0,813.38,6,1
56,8,2,314.83,2,0
20,6,1,25.0,5,0
77,5,2,680.86,0,1
60,7,1,58.38,4,0
31,2,2,286.71,6,0
72,4,0,113.09,4,0
43,7,1,666.64,1,1
20,8,2,994.39,2,1
79,8,2,886.04,5,1
47,7,1,276.4,1,0
49,5,2,562.38,4,2
49,4,1,399.35,1,2
43,3,2,815.3,1,1
79,6,2,957.35,4,1
58,2,0,198.19,2,0
61,6,1,103.8,1,0
77,5,2,902.79,6,1
48,8,1,731.76,6,1
60,3,2,985.26,5,1
63,9,1,439.7,6,2
64,5,0,875.79,5,1
51,0,0,50.42,3,0
50,4,0,804.75,5,1
47,0,1,17.37,3,0
30,4,0,209.84,5,0
24,4,1,198.21,0,0
53,3,0,333.38,3,0
36,6,1,584.84,6,2
64,3,1,609.37,4,2
62,2,0,789.83,6,1
46,1,0,865.67,0,1
37,2,0,928.3,6,1
67,5,1,1.92,4,0
76,1,2,586.37,2,2
56,4,0,78.3,0,0
31,3,0,407.46,4,2
34,2,0,767.98,4,1
41,6,2,55.88,6,0
33,8,1,139.47,2,0
65,8,0,778.69,3,1
16,7,0,444.93,1,2
34,5,1,528.75,3,2
70,6,0,155.68,6,0
45,0,0,7.02,2,0
77,8,0,953.1,6,1
58,6,0,315.59,1,0
28,4,1,65.6,5,0
56,0,0,639.65,0,2
19,3,0,392.84,1,2
40,3,2,820.04,6,1
67,9,0,310.79,2,0
63,5,1,100.51,2,0
70,6,1,188.89,3,0
63,5,0,583.77,5,2
41,7,2,877.18,6,1
29,5,0,334.55,4,2
54,3,1,895.13,1,1
53,3,0,913.63,1,1
39,6,1,864.69,1,1
69,0,1,728.44,2,1
65,1,2,577.42,0,2
44,4,1,62.93,2,0
48,0,2,138.44,3,0
47,8,1,411.92,5,2
38,5,1,44.56,0,0
33,9,2,297.89,0,0
42,6,0,156.03,0,0
70,6,0,966.93,2,1
67,8,0,221.87,3,0
71,4,2,178.82,1,0
36,4,2,484.22,5,2
15,0,0,33.59,2,0
16,4,1,61.03,4,0
34,2,0,760.47,6,1
40,9,2,495.81,4,2
31,2,0,773.13,5,1
68,4,0,313.24,0,0
16,0,1,935.89,3,1
37,8,0,932.62,5,1
29,5,1,607.04,2,2
20,6,0,594.83,6,2
80,7,0,548.2,6,2
46,5,2,785.65,6,1
68,1,2,488.33,3,2
70,6,0,468.02,0,2
64,4,2,467.19,4,2
51,1,1,567.31,0,2
51,6,0,210.99,6,0
37,6,0,3.64,5,0
68,9,0,703.31,1,1
65,1,2,135.23,5,0
59,0,1,954.17,0,1
39,8,2,611.45,5,2
72,6,1,949.67,2,1
80,9,0,484.14,1,2
39,9,0,358.36,5,2
42,7,1,753.08,1,1
40,6,0,561.21,0,2
60,7,2,705.0,6,1
48,7,0,193.98,3,0
56,9,1,840.46,2,1
35,9,1,839.41,0,1
71,2,1,926.07,2,1
43,7,0,277.31,2,0
64,4,1,529.04,5,2
76,8,2,906.41,2,1
66,4,1,545.24,5,2
53,4,1,41.63,1,0
77,5,2,753.93,6,1
73,1,1,527.2,5,2
29,3,2,99.23,4,0
20,3,1,689.11,2,1
16,4,1,267.68,3,0
32,6,0,373.64,6,2
34,9,0,118.99,0,0
38,7,0,698.23,3,1
50,2,1,491.89,6,2
33,0,1,178.46,1,0
48,6,0,778.01,6,1
37,3,2,632.88,4,2
55,3,1,825.21,2,1
36,3,2,728.09,3,1
55,8,1,414.96,2,2
62,3,2,486.48,0,2
17,0,0,926.66,1,1
47,3,1,386.0,1,2
52,4,1,194.13,0,0
20,6,1,244.96,5,0
64,4,1,630.16,1,2
34,3,1,923.41,3,1
28,2,1,178.02,3,0
43,3,0,618.01,1,2
58,8,2,94.38,6,0
50,1,1,282.23,2,0
65,9,0,471.22,1,2
43,7,2,827.79,3,1
42,3,0,215.86,2,0
48,5,1,12.82,0,0
13,8,2,475.59,3,2
18,7,2,625.6,5,2
27,2,2,604.41,1,2
21,8,2,635.24,3,2
25,6,0,829.0,2,1
77,6,2,419.19,2,2
56,7,1,573.29,1,2
26,2,1,864.66,3,1
74,3,0,25.18,2,0
67,2,0,156.14,4,0
27,5,0,540.45,0,2
51,7,1,154.1,3,0
80,8,0,327.33,3,0
14,4,0,217.07,1,0
67,3,1,434.8,2,2
43,8,2,219.32,6,0
80,1,2,212.7,0,0
61,1,0,70.74,1,0
34,2,0,512.85,6,2
43,9,2,242.28,0,0
48,0,2,782.85,2,1
62,5,2,582.09,6,2
56,7,2,906.99,6,1
80,6,0,522.23,6,2
80,4,1,630.24,3,2
80,5,2,913.2,4,1
49,5,1,80.15,0,0
18,1,2,491.54,3,2
17,5,0,537.45,0,2
34,2,2,371.72,0,2
43,8,0,928.93,6,1
50,6,2,348.14,1,2
36,9,1,126.99,2,0
28,5,2,921.07,5,1
76,1,0,891.82,5,1
75,8,2,763.43,0,1
72,9,2,546.27,1,2
79,1,0,376.91,2,2
43,5,1,195.54,1,0
30,4,1,180.25,6,0
14,7,1,420.04,4,2
16,7,0,342.95,3,2
24,7,1,810.96,1,1
80,9,1,779.35,0,1
78,0,2,198.67,1,0
60,7,1,692.71,5,1
67,9,1,65.49,1,0
40,9,1,474.75,2,2
25,7,0,986.94,1,1
53,0,1,28.59,5,0
65,2,1,263.97,4,0
29,1,2,691.56,1,1
54,4,1,65.16,2,0
59,5,2,476.59,2,2
48,2,1,877.09,5,1
80,7,1,51.96,4,0
17,6,2,302.35,2,0
78,9,2,574.21,2,2
35,9,2,512.73,6,2
14,0,0,405.96,5,2
79,0,2,975.57,4,1
65,3,2,47.87,5,0
62,8,1,157.68,2,0
35,8,2,194.06,0,0
77,7,0,217.0,6,0
71,1,0,158.15,0,0
73,8,1,402.37,2,2
61,1,0,870.75,1,1
38,8,2,371.37,1,2
71,7,1,215.67,4,0
14,9,0,646.79,5,2
13,2,0,491.68,2,2
38,5,2,259.25,2,0
59,1,0,27.07,5,0
78,7,2,657.71,0,2
57,5,1,293.16,3,0
64,4,2,191.33,4,0
51,3,2,148.31,1,0
19,9,0,840.6,1,1
13,8,1,565.36,4,2
52,4,2,471.26,1,2
40,3,1,841.53,1,1
37,3,0,564.59,3,2
36,4,0,222.73,6,0
67,0,1,74.63,3,0
18,6,1,899.59,4,1
56,9,0,717.29,5,1
63,6,1,788.64,3,1
44,3,1,374.46,2,2
18,9,2,513.59,1,2
46,8,2,427.91,6,2
54,1,1,543.83,5,2
46,9,1,903.77,0,1
47,7,1,528.66,6,2
25,0,1,595.33,5,2
55,9,0,365.14,5,2
63,0,1,605.92,5,2
79,8,2,122.93,5,0
50,2,0,549.17,6,2
29,3,0,867.04,5,1
25,5,1,862.33,4,1
50,7,2,304.99,3,0
18,7,0,94.47,4,0
77,8,0,235.01,1,0
75,5,2,75.51,0,0
45,4,0,887.28,1,1
68,8,2,829.72,0,1
29,7,0,255.84,4,0
55,3,0,918.27,4,1
32,8,0,903.65,1,1
77,9,1,593.95,6,2
58,5,0,663.32,5,2
51,5,0,597.37,3,2
29,8,2,468.93,6,2
32,7,1,314.58,6,0
79,3,2,656.7,2,2
19,9,1,174.43,4,0
60,0,1,296.22,4,0
30,1,1,214.02,4,0
36,6,0,285.24,4,0
30,5,2,723.48,0,1
35,9,0,461.59,2,2
69,1,1,315.9,4,0
68,8,1,397.34,3,2
17,2,2,77.51,3,0
56,3,2,762.88,6,1
39,0,0,315.85,1,0
51,1,1,622.42,0,2
79,6,1,382.59,2,2
74,8,0,416.29,4,2
72,1,1,829.3,1,1
48,4,1,908.67,2,1
54,2,0,260.05,0,0
16,1,0,804.36,3,1
25,7,2,806.82,3,1
14,7,0,401.41,5,2
49,8,0,954.51,3,1
17,6,0,574.06,2,2
64,1,0,781.51,1,1
57,4,0,686.46,1,1
57,8,1,358.04,6,2
68,3,1,797.56,3,1
17,5,1,245.59,4,0
19,5,2,64.88,0,0
45,4,2,657.72,6,2
37,6,2,504.13,0,2
48,8,0,394.42,1,2
66,6,1,726.8,3,1
57,5,2,318.19,4,0
32,3,2,424.17,3,2
26,0,1,551.21,2,2
36,1,0,39.7,1,0
58,3,1,879.38,5,1
79,9,2,759.71,6,1
21,3,2,439.42,1,2
59,3,0,871.15,0,1
70,6,1,996.07,1,1
43,4,1,412.14,4,2
62,8,0,966.0,6,1
56,5,2,533.56,3,2
74,5,2,834.12,1,1
37,2,1,953.55,3,1
68,2,0,310.09,0,0
63,1,1,614.78,0,2
29,6,1,962.34,0,1
34,3,2,279.82,3,0
60,0,0,506.55,0,2
38,2,2,633.36,3,2
79,8,0,953.55,1,1
37,0,0,307.94,3,0
31,0,2,585.91,5,2
36,6,0,975.68,4,1
71,5,2,817.09,2,1
80,2,2,15.38,4,0
40,5,1,456.66,3,2
29,1,0,816.06,2,1
22,4,2,883.6,1,1
21,8,1,708.0,1,1
32,3,1,835.42,4,1
80,6,2,633.03,1,2
26,1,0,794.21,0,1
49,7,1,93.82,0,0
52,2,2,129.5,6,0
25,2,0,329.54,0,0
53,1,1,534.68,0,2
15,4,1,136.76,1,0
68,0,0,999.12,1,1
30,2,2,858.82,6,1
25,5,2,930.44,5,1
14,1,1,263.28,6,0
62,2,2,241.62,5,0
65,4,1,934.4,5,1
55,8,1,565.68,2,2
39,0,1,612.0,1,2
46,6,2,129.56,6,0
56,3,2,390.57,2,2
41,1,2,938.61,3,1
44,7,1,382.04,4,2
34,7,1,337.58,3,2
38,9,2,642.75,3,2
57,3,2,345.14,1,2
61,9,0,479.56,5,2
66,0,1,240.2,1,0
57,6,1,893.03,5,1
39,3,2,399.49,1,2
37,9,0,562.33,0,2
62,1,0,409.01,3,2
48,3,2,237.36,1,0
35,4,1,734.62,5,1
46,2,0,189.82,1,0
49,0,0,612.3,4,2
16,9,2,697.33,3,1
67,9,1,826.97,0,1
27,3,2,375.09,3,2
68,3,0,862.19,6,1
50,8,1,533.19,6,2
13,8,1,511.59,1,2
63,0,2,42.39,1,0
19,5,1,970.34,3,1
67,8,0,936.47,2,1
14,7,0,725.73,0,1
41,5,0,878.78,5,1
48,2,1,921.75,2,1
27,2,1,918.75,4,1
76,1,0,438.98,3,2
78,4,0,651.46,0,2
57,7,1,84.85,2,0
47,0,2,478.35,2,2
77,4,0,365.74,2,2
40,6,1,818.5,5,1
53,8,2,891.09,4,1
57,7,2,733.65,3,1
25,5,1,348.1,0,2
57,5,2,45.65,6,0
35,3,0,74.56,0,0
45,6,2,214.43,3,0
64,6,0,108.82,3,0
61,8,1,804.0,4,1
17,5,0,588.17,4,2
50,7,2,115.44,2,0
22,6,2,716.87,2,1
26,9,1,470.15,4,2
58,7,1,510.44,4,2
31,8,2,885.78,0,1
37,9,1,608.54,6,2
45,0,0,611.01,2,2
77,2,0,69.4,3,0
39,4,1,347.8,5,2
45,4,0,759.92,2,1
52,6,0,389.22,3,2
26,3,1,851.8,1,1
47,5,2,134.48,2,0
28,3,2,772.96,2,1
47,2,1,499.85,3,2
62,8,1,917.33,4,1
70,7,2,893.26,5,1
19,0,1,721.9,4,1
41,6,2,261.64,4,0
41,6,2,884.27,1,1
36,1,1,559.0,1,2
29,7,1,941.13,5,1
53,0,0,146.74,0,0
59,2,0,332.35,4,0
18,3,2,242.72,3,0
49,7,0,915.87,0,1
44,5,1,233.62,0,0
30,3,0,573.65,6,2
20,2,1,394.01,2,2
78,5,0,0.75,5,0
59,3,1,254.23,4,0
78,0,2,278.19,0,0
66,4,2,956.25,2,1
13,6,2,942.87,2,1
71,6,1,568.86,3,2
72,6,1,110.73,4,0
31,5,2,619.52,4,2
26,7,2,340.43,5,2
62,3,2,135.9,3,0
40,1,0,657.16,2,2
26,5,0,101.75,0,0
22,4,2,724.15,6,1
35,7,0,502.01,0,2
47,8,1,322.52,5,0
34,4,2,704.3,6,1
21,8,2,366.88,2,2
21,5,2,668.06,4,1
30,8,0,870.35,0,1
62,9,0,510.81,4,2
44,2,0,934.86,5,1
22,9,0,659.04,5,2
62,3,2,599.87,2,2
31,0,1,927.37,0,1
20,9,1,905.29,0,1
63,8,1,726.96,3,1
35,8,1,786.94,5,1
34,8,2,54.88,3,0
21,7,2,907.57,4,1
60,4,2,480.43,1,2
55,1,1,384.75,4,2
46,6,0,734.98,6,1
52,1,0,218.73,3,0
43,6,2,104.49,6,0
48,6,2,585.36,4,2
27,6,1,77.83,6,0
24,5,2,0.36,4,0
20,2,2,652.25,5,2
44,4,2,77.43,2,0
19,7,0,499.8,2,2
50,0,2,434.54,3,2
21,4,1,342.93,6,2
39,9,1,398.1,1,2
14,6,2,81.13,0,0
28,9,1,564.02,1,2
39,6,1,245.59,6,0
52,8,0,165.61,6,0
57,2,0,905.98,2,1
77,0,2,923.09,3,1
61,5,0,736.88,6,1
43,7,2,987.81,6,1
40,0,2,311.83,0,0
74,9,1,173.6,3,0
59,1,1,768.44,6,1
63,4,1,78.05,1,0
69,0,1,383.57,0,2
41,9,1,832.55,4,1
29,6,2,445.19,1,2
36,0,1,456.38,4,2
33,3,0,274.09,3,0
67,8,0,597.28,4,2
27,2,0,829.49,0,1
79,2,1,260.87,3,0
51,0,1,994.64,4,1
19,9,2,757.8,1,1
53,4,2,724.73,0,1
64,9,2,407.7,6,2
54,9,0,345.25,4,2
79,2,2,144.04,4,0
56,8,1,366.49,5,2
17,3,2,792.56,3,1
20,7,2,968.19,6,1
75,1,0,522.03,0,2
22,1,0,748.61,1,1
80,2,1,65.18,5,0
31,4,1,683.11,6,1
68,1,1,373.42,1,2
49,4,0,958.45,4,1
26,5,1,457.22,4,2
68,5,0,914.29,2,1
13,0,0,576.79,0,2
25,8,2,60.45,6,0
78,3,1,732.11,4,1
32,6,1,498.33,1,2
56,1,0,827.67,2,1
18,7,0,233.25,3,0
51,7,0,378.12,6,2
59,4,0,547.61,6,2
64,8,2,699.58,6,1
17,3,1,572.57,6,2
58,9,0,992.01,0,1
27,8,0,965.64,0,1
43,9,1,612.11,6,2
19,9,1,89.35,0,0
42,1,1,740.64,3,1
26,4,0,252.93,4,0
67,0,2,42.39,5,0
64,8,2,632.99,0,2
42,7,0,617.06,6,2
52,6,0,662.79,1,2
63,4,2,323.31,4,0
68,2,1,593.92,3,2
58,9,0,747.13,6,1
57,4,0,334.95,4,2
57,5,0,842.95,3,1
47,4,0,628.33,1,2
73,9,1,603.73,3,2
22,0,0,592.47,2,2
32,7,2,289.63,6,0
14,3,1,292.7,6,0
31,3,2,126.15,5,0
25,2,1,503.74,1,2
74,7,0,173.9,4,0
23,4,0,715.48,4,1
37,3,1,924.15,5,1
53,6,2,158.01,2,0
46,2,2,796.7,5,1
48,8,2,899.85,3,1
56,7,2,516.23,4,2
49,5,0,877.14,3,1
65,6,2,124.08,3,0
72,1,2,389.77,3,2
48,3,2,790.71,1,1
32,2,0,513.88,2,2
28,3,2,915.5,3,1
42,9,1,486.54,6,2
25,2,1,537.26,2,2
38,5,0,62.69,5,0
40,9,1,639.93,4,2
70,5,1,207.19,0,0
61,7,1,816.69,6,1
51,1,2,828.68,0,1
48,1,1,683.49,4,1
63,0,0,721.8,1,1
66,9,1,249.57,5,0
76,2,2,677.97,3,1
80,9,2,317.11,4,0
17,1,0,278.48,2,0
32,4,2,922.36,4,1
15,7,0,645.24,2,2
59,1,2,595.63,2,2
78,9,0,187.18,3,0
78,8,1,287.46,6,0
18,2,2,775.01,1,1
77,6,0,607.91,4,2
31,3,2,791.48,1,1
73,2,2,625.15,3,2
31,5,1,939.19,4,1
18,0,2,709.2,2,1
71,0,2,75.92,6,0
40,8,2,995.62,2,1
24,3,2,239.06,5,0
41,7,2,614.11,5,2
55,3,1,262.87,0,0
53,7,2,185.12,6,0
58,7,0,943.91,3,1
58,3,0,428.03,0,2
67,9,1,246.53,4,0
42,0,2,771.75,5,1
19,8,2,458.86,2,2
57,9,2,772.55,1,1
28,8,2,804.81,4,1
42,5,2,929.44,6,1
42,9,1,433.69,2,2
33,9,0,368.13,6,2
35,4,0,504.33,6,2
60,3,1,94.01,1,0
18,8,0,742.73,3,1
70,4,0,188.14,4,0
77,9,1,383.26,2,2
33,9,1,837.34,2,1
56,2,2,982.33,5,1
39,7,2,292.48,0,0
19,0,1,903.53,5,1
78,5,2,357.58,3,2
16,2,0,788.76,4,1
30,2,2,84.72,6,0
52,4,0,475.78,1,2
66,7,0,574.24,0,2
39,4,1,509.43,6,2
31,1,2,913.48,0,1
59,9,2,797.48,4,1
19,6,0,642.41,6,2
27,6,1,646.49,0,2
74,1,0,852.08,2,1
55,8,2,912.02,5,1
51,1,2,830.55,3,1
38,9,0,436.09,3,2
61,2,0,611.49,5,2
71,2,2,508.33,1,2
25,1,1,70.47,2,0
56,3,1,874.03,5,1
14,5,2,101.69,6,0
26,1,2,933.65,5,1
70,1,1,697.02,5,1
42,6,1,623.73,3,2
18,4,1,304.74,4,0
62,7,2,789.34,1,1
31,4,0,757.46,3,1
16,4,0,63.45,2,0
17,5,0,120.45,1,0
43,9,2,60.88,0,0
28,2,0,794.73,5,1
57,4,0,484.83,3,2
76,3,0,534.51,4,2
57,9,1,755.48,4,1
52,1,0,68.95,2,0
67,6,1,970.68,3,1
56,1,0,968.85,1,1
18,9,0,45.86,0,0
22,2,1,576.55,5,2
64,0,2,639.65,2,2
52,8,2,286.91,4,0
39,0,1,703.17,0,1
61,1,2,169.93,1,0
44,7,1,883.38,5,1
25,0,2,867.65,0,1
63,2,1,971.14,3,1
40,4,1,290.43,1,0
33,1,2,759.77,1,1
79,0,1,897.65,3,1
22,2,2,437.01,0,2
72,2,2,910.7,1,1
35,6,0,796.62,2,1
41,6,1,848.05,4,1
52,3,2,670.79,2,1
53,9,1,967.47,1,1
25,6,0,452.91,1,2
77,3,2,143.15,4,0
70,5,2,821.31,4,1
45,4,1,860.33,0,1
15,8,1,669.17,3,1
42,1,1,462.66,3,2
26,9,2,465.86,5,2
72,6,0,66.5,0,0
60,6,1,246.67,6,0
78,4,1,890.28,3,1
79,5,1,296.41,0,0
57,6,1,329.23,0,0
66,7,0,107.12,5,0
43,1,2,86.4,6,0
61,7,0,433.54,4,2
57,1,2,189.95,1,0
62,9,2,343.61,0,2
79,3,0,589.83,0,2
52,8,0,559.27,3,2
54,4,0,629.74,1,2
67,3,2,838.75,1,1
75,2,2,747.22,0,1
62,8,1,607.28,5,2
45,8,0,432.35,5,2
42,5,1,38.38,4,0
77,4,2,756.93,3,1
37,2,1,481.93,3,2
68,2,2,59.75,2,0
66,3,0,585.04,2,2
17,8,0,568.9,2,2
48,1,1,875.73,1,1
58,1,1,463.05,4,2
52,4,1,897.19,6,1
74,1,1,268.66,2,0
68,1,2,519.6,6,2
44,7,1,840.27,0,1
77,3,2,371.13,4,2
57,4,2,112.11,2,0
48,6,1,717.74,1,1
22,2,0,251.73,1,0
67,3,0,802.55,5,1
42,8,2,623.02,4,2
59,9,1,804.78,0,1
43,9,1,317.05,3,0
28,0,0,714.0,0,1
35,5,1,80.54,0,0
54,9,0,737.51,0,1
57,6,2,277.1,3,0
65,5,1,139.62,0,0
41,9,0,681.74,1,1
26,1,0,892.85,2,1
58,6,0,514.65,0,2
14,6,1,194.46,4,0
29,9,2,723.49,5,1
58,7,0,434.26,1,2
40,2,0,941.37,5,1
65,3,2,498.11,4,2
78,7,2,269.06,3,0
76,7,2,759.65,0,1
54,4,1,689.13,1,1
33,5,0,126.82,3,0
73,1,1,429.49,5,2
37,2,1,156.68,3,0
78,9,0,136.91,2,0
14,3,2,395.01,6,2
73,8,2,303.03,5,0
72,4,2,734.09,1,1
79,4,2,779.55,4,1
29,0,0,555.24,4,2
73,6,1,835.49,6,1
39,5,0,498.06,5,2
57,8,2,312.12,6,0
72,1,1,102.81,0,0
69,3,0,856.92,1,1
17,6,1,647.29,2,2
25,9,1,956.64,4,1
36,2,0,252.31,0,0
47,4,1,341.47,6,2
64,0,2,719.02,5,1
58,1,0,917.42,6,1
22,1,1,704.25,6,1
22,9,0,264.07,0,0
47,1,0,271.03,3,0
20,2,0,637.39,3,2
24,6,2,189.65,6,0
16,8,2,717.06,2,1
32,6,0,470.24,3,2
31,8,1,952.43,6,1
14,0,2,456.91,4,2
59,8,1,860.39,2,1
71,9,0,296.28,1,0
46,1,0,239.01,4,0
13,0,0,363.07,3,2
54,2,1,120.4,3,0
45,1,1,876.94,5,1
14,3,1,849.2,5,1
48,3,0,630.33,4,2
56,6,2,467.87,4,2
20,1,0,761.03,1,1
76,6,1,910.15,5,1
15,9,2,740.39,4,1
64,1,1,174.54,3,0
42,0,0,432.88,6,2
29,0,2,377.25,3,2
30,5,2,473.87,1,2
38,3,0,367.88,0,2
67,1,0,426.88,6,2
32,8,0,646.67,0,2
61,7,2,856.45,5,1
40,3,0,219.35,2,0
59,6,0,286.06,4,0
24,9,1,613.23,4,2
36,8,1,660.7,4,2
46,6,1,197.72,1,0
75,1,0,397.38,1,2
47,3,0,91.24,2,0
49,9,0,719.27,3,1
16,8,2,727.64,5,1
15,6,2,810.85,4,1
41,9,0,927.96,4,1
24,6,2,210.36,4,0
37,2,1,335.96,3,2
53,1,1,168.05,5,0
14,0,1,163.44,0,0
53,4,1,260.35,0,0
48,2,0,659.94,2,2
36,8,1,648.3,6,2
74,4,0,275.78,2,0
17,4,2,27.12,2,0
39,8,0,410.35,0,2
68,5,1,74.51,4,0
17,1,2,648.07,4,2
30,1,0,989.2,3,1
48,9,2,953.4,0,1
29,9,1,426.58,6,2
41,1,0,891.86,5,1
63,4,1,320.32,6,0
38,6,0,427.28,4,2
30,7,0,122.22,0,0
51,4,0,136.66,6,0
55,2,1,869.51,2,1
41,4,0,166.22,3,0
47,2,2,716.67,1,1
59,7,1,728.24,0,1
45,7,0,204.55,2,0
40,5,0,108.4,3,0
79,7,0,420.77,1,2
31,4,1,121.8,4,0
59,2,1,805.05,6,1
56,7,1,214.77,4,0
79,0,2,963.9,3,1
32,3,1,712.59,5,1
18,1,1,637.23,3,2
34,7,2,207.96,0,0
29,2,0,593.9,4,2
18,0,0,299.8,2,0
39,8,2,244.64,2,0
59,8,1,315.84,1,0
51,8,1,432.27,6,2
78,3,0,124.78,0,0
40,3,1,98.27,6,0
77,5,2,671.88,0,1
74,5,0,462.77,6,2
21,5,0,75.49,1,0
57,9,0,701.9,5,1
74,7,0,293.68,1,0
47,6,2,807.28,4,1
40,3,0,748.67,5,1
72,7,2,40.65,2,0
55,2,2,87.13,1,0
77,1,2,180.75,5,0
67,5,0,638.21,4,2
80,3,0,64.41,5,0
64,0,2,563.86,6,2
15,7,1,379.71,6,2
74,1,0,991.7,5,1
79,3,2,422.56,3,2
77,1,1,223.24,2,0
60,2,0,989.21,2,1
43,2,0,505.66,1,2
17,2,0,958.73,5,1
27,6,1,577.43,2,2
53,3,0,41.36,2,0
66,2,0,720.37,5,1
78,2,0,153.89,4,0
63,2,0,567.64,3,2
28,3,1,902.69,1,1
18,7,0,176.72,5,0
31,7,2,435.15,2,2
36,4,1,488.91,4,2
64,1,1,580.47,4,2
16,5,1,265.82,3,0
23,7,2,21.17,0,0
20,8,2,989.2,2,1
65,4,1,174.9,5,0
57,8,2,439.87,5,2
